S_DATE,DATA_STYLE,HOUR,包内数据时间,NORMAL_FILE_NUM,NOW_NUM,BEF_NUM,NORMAL_FILE_SIZE/MB,NOW_SIZE/MB,BEF_SIZE/MB,FILE_NUM<今-昨>,FILE_SIZE<今-昨>/MB,FILE_NUM_STATUS,FILE_SIZE_STATUS,PATH_NAME
2019-12-12 00:00:00,HW_4G_PM<OMC2>,09,8,3,3,3,105.4,118.85,119.37,0,13.45,数量未变,大小波动小,/oradata/LTE/MOBILE/HUAWEI/OMC2/PM/
2019-12-12 00:00:00,HW_4G_PM<OMC2>,10,9,3,3,3,105.4,118.8,119.18,0,13.4,数量未变,大小波动小,/oradata/LTE/MOBILE/HUAWEI/OMC2/PM/
2019-12-12 00:00:00,HW_4G_PM<OMC2>,11,10,3,3,3,105.7,118.92,119.35,0,13.22,数量未变,大小波动小,/oradata/LTE/MOBILE/HUAWEI/OMC2/PM/
2019-12-12 00:00:00,HW_4G_PM<OMC2>,12,11,3,3,3,105.93,119.15,119.48,0,13.22,数量未变,大小波动小,/oradata/LTE/MOBILE/HUAWEI/OMC2/PM/
2019-12-12 00:00:00,HW_4G_PM<OMC2>,13,12,3,3,3,105.16,118.32,118.75,0,13.16,数量未变,大小波动小,/oradata/LTE/MOBILE/HUAWEI/OMC2/PM/
2019-12-12 00:00:00,HW_4G_PM<OMC2>,14,13,3,3,3,105.09,118.26,118.73,0,13.17,数量未变,大小波动小,/oradata/LTE/MOBILE/HUAWEI/OMC2/PM/
2019-12-12 00:00:00,HW_4G_PM<OMC2>,15,14,3,3,3,105.21,118.39,118.91,0,13.18,数量未变,大小波动小,/oradata/LTE/MOBILE/HUAWEI/OMC2/PM/
2019-12-12 00:00:00,HW_4G_PM<OMC2>,16,15,3,3,3,105.44,118.77,119.31,0,13.33,数量未变,大小波动小,/oradata/LTE/MOBILE/HUAWEI/OMC2/PM/
2019-12-12 00:00:00,HW_4G_PM<OMC2>,17,16,3,3,3,105.95,119.17,119.62,0,13.22,数量未变,大小波动小,/oradata/LTE/MOBILE/HUAWEI/OMC2/PM/
2019-12-12 00:00:00,HW_4G_PM<OMC2>,18,17,3,3,3,105.91,119.28,119.75,0,13.37,数量未变,大小波动小,/oradata/LTE/MOBILE/HUAWEI/OMC2/PM/
2019-12-12 00:00:00,HW_4G_PM<OMC2>,19,18,3,3,3,105.55,118.96,119.43,0,13.41,数量未变,大小波动小,/oradata/LTE/MOBILE/HUAWEI/OMC2/PM/
2019-12-12 00:00:00,HW_4G_PM<OMC2>,20,19,3,3,3,105.01,118.6,119,0,13.59,数量未变,大小波动小,/oradata/LTE/MOBILE/HUAWEI/OMC2/PM/
2019-12-12 00:00:00,HW_4G_PM<OMC2>,21,20,3,3,3,104.33,117.85,118.15,0,13.52,数量未变,大小波动小,/oradata/LTE/MOBILE/HUAWEI/OMC2/PM/
2019-12-12 00:00:00,HW_4G_PM<OMC2>,22,21,3,3,3,102.92,116.26,116.66,0,13.34,数量未变,大小波动小,/oradata/LTE/MOBILE/HUAWEI/OMC2/PM/
2019-12-12 00:00:00,HW_4G_PM<OMC2>,23,22,3,3,3,100.71,113.75,114.14,0,13.04,数量未变,大小波动小,/oradata/LTE/MOBILE/HUAWEI/OMC2/PM/
2019-12-12 00:00:00,NSN_4G_PM,00,23,24,24,24,1981.07,2054.11,2045.57,0,73.04,数量未变,大小波动小,/oradata/LTE/MOBILE/NOKIA/OMC1/PM/
2019-12-12 00:00:00,NSN_4G_PM,01,0,24,23,23,1912.49,1992.64,1988.56,-1,80.15,文件减少,大小波动小,/oradata/LTE/MOBILE/NOKIA/OMC1/PM/
2019-12-12 00:00:00,NSN_4G_PM,02,1,24,23,24,1881.33,1965.48,1960.18,-1,84.15,文件减少,大小波动小,/oradata/LTE/MOBILE/NOKIA/OMC1/PM/
2019-12-12 00:00:00,NSN_4G_PM,03,2,24,23,24,1872.36,1951.36,1948.34,-1,79,文件减少,大小波动小,/oradata/LTE/MOBILE/NOKIA/OMC1/PM/
2019-12-12 00:00:00,NSN_4G_PM,04,3,24,23,24,1859.7,1943.93,1943.89,-1,84.23,文件减少,大小波动小,/oradata/LTE/MOBILE/NOKIA/OMC1/PM/
2019-12-12 00:00:00,NSN_4G_PM,05,4,24,23,23,1863.41,1948.77,1948.8,-1,85.36,文件减少,大小波动小,/oradata/LTE/MOBILE/NOKIA/OMC1/PM/
2019-12-12 00:00:00,NSN_4G_PM,06,5,24,24,24,1894.12,1979.26,1980.93,0,85.14,数量未变,大小波动小,/oradata/LTE/MOBILE/NOKIA/OMC1/PM/
2019-12-12 00:00:00,NSN_4G_PM,07,6,24,24,24,1965.87,2049.74,2048.56,0,83.87,数量未变,大小波动小,/oradata/LTE/MOBILE/NOKIA/OMC1/PM/
2019-12-12 00:00:00,NSN_4G_PM,08,7,24,24,24,2015.47,2095.46,2092.39,0,79.99,数量未变,大小波动小,/oradata/LTE/MOBILE/NOKIA/OMC1/PM/
2019-12-12 00:00:00,NSN_4G_PM,09,8,24,24,24,2032.79,2118.92,2117,0,86.13,数量未变,大小波动小,/oradata/LTE/MOBILE/NOKIA/OMC1/PM/
2019-12-12 00:00:00,NSN_4G_PM,10,9,24,24,24,2052.65,2132.54,2126.07,0,79.89,数量未变,大小波动小,/oradata/LTE/MOBILE/NOKIA/OMC1/PM/
2019-12-12 00:00:00,NSN_4G_PM,11,10,24,25,24,2049.86,2156.58,2135.75,1,106.72,文件增多,大小波动较大,/oradata/LTE/MOBILE/NOKIA/OMC1/PM/
2019-12-12 00:00:00,NSN_4G_PM,12,11,24,24,24,2059.28,2135.01,2134.02,0,75.73,数量未变,大小波动小,/oradata/LTE/MOBILE/NOKIA/OMC1/PM/
2019-12-12 00:00:00,NSN_4G_PM,13,12,24,24,24,2053.54,2129.45,2131.17,0,75.91,数量未变,大小波动小,/oradata/LTE/MOBILE/NOKIA/OMC1/PM/
2019-12-12 00:00:00,NSN_4G_PM,14,13,24,24,24,2047.7,2124.4,2125.94,0,76.7,数量未变,大小波动小,/oradata/LTE/MOBILE/NOKIA/OMC1/PM/
2019-12-12 00:00:00,NSN_4G_PM,15,14,24,24,24,2048.22,2125.85,2128.08,0,77.63,数量未变,大小波动小,/oradata/LTE/MOBILE/NOKIA/OMC1/PM/
2019-12-12 00:00:00,NSN_4G_PM,16,15,24,24,24,2051.67,2131.73,2130.31,0,80.06,数量未变,大小波动小,/oradata/LTE/MOBILE/NOKIA/OMC1/PM/
2019-12-12 00:00:00,NSN_4G_PM,17,16,24,24,24,2056.34,2142.41,2137.2,0,86.07,数量未变,大小波动小,/oradata/LTE/MOBILE/NOKIA/OMC1/PM/
2019-12-12 00:00:00,NSN_4G_PM,18,17,24,24,24,2057.35,2141.41,2136.22,0,84.06,数量未变,大小波动小,/oradata/LTE/MOBILE/NOKIA/OMC1/PM/
2019-12-12 00:00:00,NSN_4G_PM,19,18,24,24,24,2046.58,2134.65,2130.6,0,88.07,数量未变,大小波动小,/oradata/LTE/MOBILE/NOKIA/OMC1/PM/
2019-12-12 00:00:00,NSN_4G_PM,20,19,24,24,24,2040.02,2126.42,2121.06,0,86.4,数量未变,大小波动小,/oradata/LTE/MOBILE/NOKIA/OMC1/PM/
2019-12-12 00:00:00,NSN_4G_PM,21,20,24,24,24,2026.98,2115.48,2111.69,0,88.5,数量未变,大小波动小,/oradata/LTE/MOBILE/NOKIA/OMC1/PM/
2019-12-12 00:00:00,NSN_4G_PM,22,21,26,24,24,2021.18,2092.15,2090.29,-2,70.97,文件减少,大小波动小,/oradata/LTE/MOBILE/NOKIA/OMC1/PM/
2019-12-12 00:00:00,NSN_4G_PM,23,22,24,24,24,1977.12,2067.75,2065.28,0,90.63,数量未变,大小波动小,/oradata/LTE/MOBILE/NOKIA/OMC1/PM/
